,ano,mês,dia,despesas,favorecido
1486,2018.0,Aug,13.0,99.85,outros
1487,2018.0,Aug,13.0,9.7,suprimentos
1488,2018.0,Aug,15.0,18.35,salário e auxílio alimentação
1489,2018.0,Aug,15.0,40.0,medicações e veterinário
1490,2018.0,Aug,15.0,735.88,transporte
1491,2018.0,Aug,17.0,120.0,outros
1492,2018.0,Aug,20.0,11.99,suprimentos
1493,2018.0,Aug,20.0,50.0,transporte
1494,2018.0,Aug,20.0,4.0,transporte
1495,2018.0,Aug,20.0,24.0,salário e auxílio alimentação
1496,2018.0,Aug,20.0,100.0,transporte
1497,2018.0,Aug,20.0,81.4,medicações e veterinário
1498,2018.0,Aug,20.0,47.62,suprimentos
1499,2018.0,Aug,20.0,200.0,salário e auxílio alimentação
1500,2018.0,Aug,20.0,750.0,hospedagem e manutenção de canis
1501,2018.0,Aug,20.0,4937.65,ração e agropecuária
1502,2018.0,Aug,20.0,1677.62,"taxas, tarifas e impostos"
1503,2018.0,Aug,20.0,16.46,"taxas, tarifas e impostos"
1504,2018.0,Aug,20.0,21.49,"taxas, tarifas e impostos"
1505,2018.0,Aug,21.0,4000.0,"taxas, tarifas e impostos"
1506,2018.0,Aug,21.0,600.0,salário e auxílio alimentação
1507,2018.0,Aug,21.0,220.0,outros
1508,2018.0,Aug,21.0,15.95,salário e auxílio alimentação
1509,2018.0,Aug,21.0,38.5,"bazar, divulgação e tecnologias"
1510,2018.0,Aug,21.0,190.0,hospedagem e manutenção de canis
1511,2018.0,Aug,21.0,10.15,"taxas, tarifas e impostos"
1512,2018.0,Aug,22.0,14.95,suprimentos
1513,2018.0,Aug,24.0,50.0,transporte
1514,2018.0,Aug,27.0,97.48,ração e agropecuária
1515,2018.0,Aug,27.0,156.0,transporte
1516,2018.0,Aug,27.0,16.7,medicações e veterinário
1517,2018.0,Aug,27.0,15.72,salário e auxílio alimentação
1518,2018.0,Aug,28.0,190.0,hospedagem e manutenção de canis
1519,2018.0,Aug,29.0,32.2,salário e auxílio alimentação
1520,2018.0,Aug,29.0,25.95,salário e auxílio alimentação
1521,2018.0,Aug,29.0,50.0,transporte
1522,2018.0,Aug,29.0,150.0,salário e auxílio alimentação
1523,2018.0,Aug,30.0,99.9,ração e agropecuária
1524,2018.0,Aug,31.0,39.9,ração e agropecuária
1525,2018.0,Sep,3.0,200.0,ração e agropecuária
1526,2018.0,Sep,3.0,19.49,salário e auxílio alimentação
1527,2018.0,Sep,3.0,69.9,suprimentos
1528,2018.0,Sep,3.0,158.79,transporte
1529,2018.0,Sep,4.0,168.5,ração e agropecuária
1530,2018.0,Sep,4.0,100.0,salário e auxílio alimentação
1531,2018.0,Sep,5.0,100.0,ração e agropecuária
1532,2018.0,Sep,5.0,14.0,salário e auxílio alimentação
1533,2018.0,Sep,5.0,55.0,"taxas, tarifas e impostos"
1534,2018.0,Sep,5.0,50.0,outros
1535,2018.0,Sep,5.0,10.52,"taxas, tarifas e impostos"
1536,2018.0,Sep,6.0,50.0,transporte
1537,2018.0,Sep,6.0,2107.0,salário e auxílio alimentação
1538,2018.0,Sep,6.0,100.0,salário e auxílio alimentação
1539,2018.0,Sep,6.0,1090.0,salário e auxílio alimentação
1540,2018.0,Sep,6.0,100.0,salário e auxílio alimentação
1541,2018.0,Sep,6.0,476.0,outros
1542,2018.0,Sep,6.0,1603.0,salário e auxílio alimentação
1543,2018.0,Sep,6.0,65.48,"taxas, tarifas e impostos"
1544,2018.0,Sep,10.0,100.0,transporte
1545,2018.0,Sep,10.0,180.0,ração e agropecuária
1546,2018.0,Sep,12.0,50.0,transporte
1547,2018.0,Sep,13.0,100.0,transporte
1548,2018.0,Sep,13.0,8.47,salário e auxílio alimentação
1549,2018.0,Sep,17.0,50.0,transporte
1550,2018.0,Sep,17.0,220.0,medicações e veterinário
1551,2018.0,Sep,18.0,50.03,transporte
1552,2018.0,Sep,18.0,175.0,hospedagem e manutenção de canis
1553,2018.0,Sep,19.0,59.5,transporte
1554,2018.0,Sep,19.0,41.57,medicações e veterinário
1555,2018.0,Sep,20.0,100.0,transporte
1556,2018.0,Sep,20.0,13.72,medicações e veterinário
1557,2018.0,Sep,20.0,200.0,hospedagem e manutenção de canis
1558,2018.0,Sep,20.0,70.0,medicações e veterinário
1559,2018.0,Sep,20.0,1677.62,"taxas, tarifas e impostos"
1560,2018.0,Sep,20.0,16.46,"taxas, tarifas e impostos"
1561,2018.0,Sep,20.0,755.75,transporte
1562,2018.0,Sep,21.0,625.0,transporte
1563,2018.0,Sep,21.0,785.0,outros
1564,2018.0,Sep,21.0,2000.0,medicações e veterinário
1565,2018.0,Sep,21.0,5.37,"taxas, tarifas e impostos"
1566,2018.0,Sep,24.0,50.0,transporte
1567,2018.0,Sep,24.0,33.1,outros
1568,2018.0,Sep,24.0,165.52,transporte
1569,2018.0,Sep,24.0,21.49,"taxas, tarifas e impostos"
1570,2018.0,Sep,24.0,4.78,"taxas, tarifas e impostos"
1571,2018.0,Sep,25.0,140.0,medicações e veterinário
1572,2018.0,Sep,25.0,200.0,outros
1573,2018.0,Sep,26.0,40.0,outros
1574,2018.0,Sep,26.0,11.0,salário e auxílio alimentação
1575,2018.0,Sep,26.0,10.0,outros
1576,2018.0,Sep,27.0,50.0,transporte
1577,2018.0,Sep,27.0,140.0,medicações e veterinário
1578,2018.0,Sep,28.0,64.5,transporte
1579,2018.0,Sep,28.0,31.89,medicações e veterinário
1580,2018.0,Oct,1.0,31.7,medicações e veterinário
1581,2018.0,Oct,1.0,15.5,salário e auxílio alimentação
1582,2018.0,Oct,1.0,38.7,ração e agropecuária
1583,2018.0,Oct,1.0,8.25,salário e auxílio alimentação
1584,2018.0,Oct,1.0,80.0,outros
1585,2018.0,Oct,2.0,175.08,transporte
1586,2018.0,Oct,2.0,175.0,suprimentos
1587,2018.0,Oct,3.0,100.0,salário e auxílio alimentação
1588,2018.0,Oct,3.0,190.0,hospedagem e manutenção de canis
1589,2018.0,Oct,4.0,132.7,"bazar, divulgação e tecnologias"
1590,2018.0,Oct,4.0,230.0,outros
1591,2018.0,Oct,5.0,2107.0,salário e auxílio alimentação
1592,2018.0,Oct,5.0,100.0,salário e auxílio alimentação
1593,2018.0,Oct,5.0,1090.0,salário e auxílio alimentação
1594,2018.0,Oct,5.0,100.0,salário e auxílio alimentação
1595,2018.0,Oct,5.0,476.0,outros
1596,2018.0,Oct,5.0,1603.0,salário e auxílio alimentação
1597,2018.0,Oct,5.0,76.0,"taxas, tarifas e impostos"
1598,2018.0,Oct,5.0,10.15,"taxas, tarifas e impostos"
1599,2018.0,Oct,8.0,47.7,outros
1600,2018.0,Oct,8.0,166.55,transporte
1601,2018.0,Oct,8.0,27936.0,"taxas, tarifas e impostos"
1602,2018.0,Oct,8.0,10.15,"taxas, tarifas e impostos"
1603,2018.0,Oct,9.0,10.28,salário e auxílio alimentação
1604,2018.0,Oct,9.0,300.0,outros
1605,2018.0,Oct,10.0,500.0,salário e auxílio alimentação
1606,2018.0,Oct,10.0,5316.07,ração e agropecuária
1607,2018.0,Oct,11.0,310.52,suprimentos
1608,2018.0,Oct,11.0,161.84,transporte
1609,2018.0,Oct,11.0,500.0,ração e agropecuária
1610,2018.0,Oct,15.0,148.44,transporte
1611,2018.0,Oct,15.0,736.61,outros
1612,2018.0,Oct,16.0,70.0,"taxas, tarifas e impostos"
1613,2018.0,Oct,17.0,180.0,transporte
1614,2018.0,Oct,17.0,123.95,transporte
1615,2018.0,Oct,17.0,165.0,ração e agropecuária
1616,2018.0,Oct,19.0,159.24,transporte
1617,2018.0,Oct,22.0,100.0,transporte
1618,2018.0,Oct,22.0,200.0,hospedagem e manutenção de canis
1619,2018.0,Oct,22.0,1677.62,"taxas, tarifas e impostos"
1620,2018.0,Oct,22.0,16.46,"taxas, tarifas e impostos"
1621,2018.0,Oct,22.0,3.0,"taxas, tarifas e impostos"
1622,2018.0,Oct,23.0,560.0,outros
1623,2018.0,Oct,24.0,100.0,transporte
1624,2018.0,Oct,24.0,300.0,salário e auxílio alimentação
1625,2018.0,Oct,25.0,50.0,transporte
1626,2018.0,Oct,25.0,42.45,"taxas, tarifas e impostos"
1627,2018.0,Oct,26.0,15.0,transporte
1628,2018.0,Oct,26.0,160.0,hospedagem e manutenção de canis
1629,2018.0,Oct,29.0,50.0,transporte
1630,2018.0,Oct,29.0,10.8,"bazar, divulgação e tecnologias"
1631,2018.0,Oct,29.0,26.48,suprimentos
1632,2018.0,Oct,29.0,15.0,transporte
1633,2018.0,Oct,30.0,50.0,transporte
1634,2018.0,Oct,31.0,10.78,salário e auxílio alimentação
1635,2018.0,Oct,31.0,220.0,medicações e veterinário
1636,2018.0,Oct,31.0,400.0,outros
1637,2018.0,Oct,31.0,300.0,medicações e veterinário
1638,2018.0,Nov,5.0,72.91,medicações e veterinário
1639,2018.0,Nov,5.0,36.79,suprimentos
1640,2018.0,Nov,5.0,50.0,transporte
1641,2018.0,Nov,5.0,100.0,transporte
1642,2018.0,Nov,5.0,21.05,suprimentos
1643,2018.0,Nov,5.0,105.67,suprimentos
1644,2018.0,Nov,5.0,15.0,transporte
1645,2018.0,Nov,5.0,160.0,salário e auxílio alimentação
1646,2018.0,Nov,5.0,266.48,medicações e veterinário
1647,2018.0,Nov,6.0,30.0,transporte
1648,2018.0,Nov,6.0,2107.0,salário e auxílio alimentação
1649,2018.0,Nov,6.0,100.0,salário e auxílio alimentação
1650,2018.0,Nov,6.0,1090.0,salário e auxílio alimentação
1651,2018.0,Nov,6.0,100.0,salário e auxílio alimentação
1652,2018.0,Nov,6.0,726.1,outros
1653,2018.0,Nov,6.0,0.93,"taxas, tarifas e impostos"
1654,2018.0,Nov,7.0,75.07,"taxas, tarifas e impostos"
1655,2018.0,Nov,8.0,40.0,transporte
1656,2018.0,Nov,8.0,200.0,hospedagem e manutenção de canis
1657,2018.0,Nov,12.0,50.0,transporte
1658,2018.0,Nov,12.0,100.0,transporte
1659,2018.0,Nov,12.0,22.01,salário e auxílio alimentação
1660,2018.0,Nov,12.0,250.0,salário e auxílio alimentação
1661,2018.0,Nov,12.0,503.1,hospedagem e manutenção de canis
1662,2018.0,Nov,13.0,100.0,transporte
1663,2018.0,Nov,14.0,13.0,salário e auxílio alimentação
1664,2018.0,Nov,16.0,700.0,salário e auxílio alimentação
1665,2018.0,Nov,16.0,175.0,outros
1666,2018.0,Nov,16.0,2689.97,ração e agropecuária
1667,2018.0,Nov,19.0,50.0,transporte
1668,2018.0,Nov,19.0,90.0,transporte
1669,2018.0,Nov,19.0,60.9,medicações e veterinário
1670,2018.0,Nov,19.0,10.9,suprimentos
1671,2018.0,Nov,20.0,50.0,transporte
1672,2018.0,Nov,20.0,50.0,transporte
1673,2018.0,Nov,20.0,22.85,"taxas, tarifas e impostos"
1674,2018.0,Nov,21.0,37.8,ração e agropecuária
1675,2018.0,Nov,21.0,50.0,transporte
1676,2018.0,Nov,22.0,30.0,transporte
1677,2018.0,Nov,22.0,19.0,ração e agropecuária
1678,2018.0,Nov,22.0,160.0,outros
1679,2018.0,Nov,22.0,1677.62,"taxas, tarifas e impostos"
1680,2018.0,Nov,22.0,16.62,"taxas, tarifas e impostos"
1681,2018.0,Nov,22.0,653.0,salário e auxílio alimentação
1682,2018.0,Nov,23.0,50.0,transporte
1683,2018.0,Nov,23.0,50.0,transporte
1684,2018.0,Nov,26.0,3.99,suprimentos
1685,2018.0,Nov,26.0,50.0,transporte
1686,2018.0,Nov,26.0,8.98,transporte
1687,2018.0,Nov,26.0,14.0,outros
1688,2018.0,Nov,26.0,50.0,transporte
1689,2018.0,Nov,26.0,650.0,outros
1690,2018.0,Nov,27.0,27.1,medicações e veterinário
1691,2018.0,Nov,27.0,60.0,salário e auxílio alimentação
1692,2018.0,Nov,27.0,100.0,transporte
1693,2018.0,Nov,27.0,46.8,suprimentos
1694,2018.0,Nov,29.0,17.5,salário e auxílio alimentação
1695,2018.0,Nov,29.0,100.0,transporte
1696,2018.0,Nov,29.0,269.9,suprimentos
1697,2018.0,Nov,29.0,170.0,ração e agropecuária
1698,2018.0,Nov,29.0,50.0,ração e agropecuária
1699,2018.0,Nov,30.0,50.0,transporte
1700,2018.0,Dec,3.0,100.0,salário e auxílio alimentação
1701,2018.0,Dec,3.0,140.0,"bazar, divulgação e tecnologias"
1702,2018.0,Dec,4.0,50.0,transporte
1703,2018.0,Dec,4.0,226.0,"bazar, divulgação e tecnologias"
1704,2018.0,Dec,5.0,50.0,transporte
1705,2018.0,Dec,5.0,14.53,suprimentos
1706,2018.0,Dec,5.0,94.99,transporte
1707,2018.0,Dec,5.0,200.0,hospedagem e manutenção de canis
1708,2018.0,Dec,5.0,2107.0,salário e auxílio alimentação
1709,2018.0,Dec,5.0,100.0,salário e auxílio alimentação
1710,2018.0,Dec,5.0,1090.0,salário e auxílio alimentação
1711,2018.0,Dec,5.0,100.0,salário e auxílio alimentação
1712,2018.0,Dec,5.0,1603.0,salário e auxílio alimentação
1713,2018.0,Dec,5.0,6500.0,"taxas, tarifas e impostos"
1714,2018.0,Dec,5.0,76.0,"taxas, tarifas e impostos"
1715,2018.0,Dec,5.0,10.15,"taxas, tarifas e impostos"
1716,2018.0,Dec,6.0,239.8,ração e agropecuária
1717,2018.0,Dec,6.0,24.0,ração e agropecuária
1718,2018.0,Dec,6.0,21.9,ração e agropecuária
1719,2018.0,Dec,6.0,714.0,outros
1720,2018.0,Dec,7.0,40.0,transporte
1721,2018.0,Dec,10.0,55.87,medicações e veterinário
1722,2018.0,Dec,10.0,1000.0,outros
1723,2018.0,Dec,10.0,10.15,"taxas, tarifas e impostos"
1724,2018.0,Dec,12.0,10.15,"taxas, tarifas e impostos"
1725,2018.0,Dec,13.0,100.0,transporte
1726,2018.0,Dec,13.0,561.05,ração e agropecuária
1727,2018.0,Dec,13.0,10.15,"taxas, tarifas e impostos"
1728,2018.0,Dec,14.0,100.0,transporte
1729,2018.0,Dec,14.0,24.7,outros
1730,2018.0,Dec,17.0,15.07,salário e auxílio alimentação
1731,2018.0,Dec,17.0,149.64,transporte
1732,2018.0,Dec,17.0,74.37,suprimentos
1733,2018.0,Dec,18.0,110.0,"bazar, divulgação e tecnologias"
1734,2018.0,Dec,18.0,550.0,salário e auxílio alimentação
1735,2018.0,Dec,18.0,170.0,salário e auxílio alimentação
1736,2018.0,Dec,19.0,100.0,transporte
1737,2018.0,Dec,19.0,144.55,medicações e veterinário
1738,2018.0,Dec,19.0,30.0,medicações e veterinário
1739,2018.0,Dec,19.0,38.0,hospedagem e manutenção de canis
1740,2018.0,Dec,20.0,50.0,transporte
1741,2018.0,Dec,20.0,100.0,outros
1742,2018.0,Dec,20.0,200.0,salário e auxílio alimentação
1743,2018.0,Dec,20.0,16.46,"taxas, tarifas e impostos"
1744,2018.0,Dec,20.0,10.15,"taxas, tarifas e impostos"
1745,2018.0,Dec,21.0,148.06,transporte
1746,2018.0,Dec,21.0,342.45,outros
1747,2018.0,Dec,21.0,1677.62,"taxas, tarifas e impostos"
1748,2018.0,Dec,24.0,72.0,outros
1749,2018.0,Dec,24.0,59.9,suprimentos
1750,2018.0,Dec,24.0,200.0,salário e auxílio alimentação
1751,2018.0,Dec,24.0,23.66,"taxas, tarifas e impostos"
1752,2018.0,Dec,26.0,2469.27,ração e agropecuária
1753,2018.0,Dec,26.0,1800.0,"taxas, tarifas e impostos"
1754,2018.0,Dec,26.0,10.15,outros
1755,2018.0,Dec,27.0,24.4,salário e auxílio alimentação
1756,2018.0,Dec,27.0,160.07,transporte
1757,2018.0,Dec,27.0,750.0,outros
1758,2018.0,Dec,28.0,342.45,outros
1759,2018.0,Dec,31.0,26.46,transporte
1760,2018.0,Dec,31.0,15.0,transporte
1761,2018.0,Dec,31.0,277.0,salário e auxílio alimentação
1762,2019.0,Jan,2.0,50.0,transporte
1763,2019.0,Jan,3.0,97.0,suprimentos
1764,2019.0,Jan,3.0,100.0,salário e auxílio alimentação
1765,2019.0,Jan,3.0,50.0,transporte
1766,2019.0,Jan,4.0,80.0,transporte
1767,2019.0,Jan,4.0,16.4,medicações e veterinário
1768,2019.0,Jan,4.0,18.0,salário e auxílio alimentação
1769,2019.0,Jan,7.0,34.9,suprimentos
1770,2019.0,Jan,7.0,20.0,transporte
1771,2019.0,Jan,7.0,24.9,ração e agropecuária
1772,2019.0,Jan,7.0,18.4,salário e auxílio alimentação
1773,2019.0,Jan,7.0,17.5,outros
1774,2019.0,Jan,7.0,2107.0,salário e auxílio alimentação
1775,2019.0,Jan,7.0,1090.0,salário e auxílio alimentação
1776,2019.0,Jan,7.0,76.0,"taxas, tarifas e impostos"
1777,2019.0,Jan,8.0,200.0,hospedagem e manutenção de canis
1778,2019.0,Jan,9.0,2900.0,salário e auxílio alimentação
1779,2019.0,Jan,10.0,60.0,transporte
1780,2019.0,Jan,10.0,3.99,salário e auxílio alimentação
1781,2019.0,Jan,10.0,5.0,suprimentos
1782,2019.0,Jan,10.0,50.0,transporte
1783,2019.0,Jan,10.0,200.0,medicações e veterinário
1784,2019.0,Jan,11.0,150.0,outros
1785,2019.0,Jan,11.0,50.0,outros
1786,2019.0,Jan,14.0,11.12,salário e auxílio alimentação
1787,2019.0,Jan,14.0,104.0,transporte
1788,2019.0,Jan,14.0,34.67,salário e auxílio alimentação
1789,2019.0,Jan,14.0,7.0,outros
1790,2019.0,Jan,14.0,50.0,transporte
1791,2019.0,Jan,14.0,50.0,salário e auxílio alimentação
1792,2019.0,Jan,14.0,150.0,outros
1793,2019.0,Jan,15.0,66.9,suprimentos
1794,2019.0,Jan,15.0,100.0,transporte
1795,2019.0,Jan,15.0,140.0,medicações e veterinário
1796,2019.0,Jan,15.0,476.0,outros
1797,2019.0,Jan,16.0,54.02,salário e auxílio alimentação
1798,2019.0,Jan,16.0,49.0,ração e agropecuária
1799,2019.0,Jan,17.0,80.0,transporte
1800,2019.0,Jan,17.0,50.0,outros
1801,2019.0,Jan,18.0,2203.22,"taxas, tarifas e impostos"
1802,2019.0,Jan,18.0,128.46,"taxas, tarifas e impostos"
1803,2019.0,Jan,18.0,2736.9,ração e agropecuária
1804,2019.0,Jan,21.0,114.5,transporte
1805,2019.0,Jan,21.0,16.5,salário e auxílio alimentação
1806,2019.0,Jan,21.0,750.0,outros
1807,2019.0,Jan,22.0,40.0,medicações e veterinário
1808,2019.0,Jan,22.0,50.0,ração e agropecuária
1809,2019.0,Jan,23.0,60.0,transporte
1810,2019.0,Jan,23.0,52.7,ração e agropecuária
1811,2019.0,Jan,24.0,100.5,"taxas, tarifas e impostos"
1812,2019.0,Jan,24.0,200.0,outros
1813,2019.0,Jan,24.0,23.46,"taxas, tarifas e impostos"
1814,2019.0,Jan,24.0,10.15,"taxas, tarifas e impostos"
1815,2019.0,Jan,7.0,100.0,salário e auxílio alimentação
1816,2019.0,Jan,7.0,100.0,salário e auxílio alimentação
1817,2019.0,Jan,25.0,100.0,transporte
1818,2019.0,Jan,28.0,15.69,medicações e veterinário
1819,2019.0,Jan,28.0,11.55,suprimentos
1820,2019.0,Jan,28.0,19.48,salário e auxílio alimentação
1821,2019.0,Jan,28.0,2.39,suprimentos
1822,2019.0,Jan,28.0,17.0,transporte
1823,2019.0,Jan,28.0,90.0,hospedagem e manutenção de canis
1824,2019.0,Jan,29.0,100.0,transporte
1825,2019.0,Jan,29.0,113.2,medicações e veterinário
1826,2019.0,Jan,29.0,69.1,suprimentos
1827,2019.0,Jan,30.0,70.0,outros
1828,2019.0,Jan,30.0,49.0,transporte
1829,2019.0,Jan,30.0,13.0,salário e auxílio alimentação
1830,2019.0,Jan,31.0,50.0,salário e auxílio alimentação
1831,2019.0,Feb,1.0,100.0,transporte
1832,2019.0,Feb,1.0,11.9,salário e auxílio alimentação
1833,2019.0,Feb,1.0,330.0,transporte
1834,2019.0,Feb,1.0,160.0,salário e auxílio alimentação
1835,2019.0,Feb,1.0,500.0,transporte
1836,2019.0,Feb,4.0,100.0,transporte
1837,2019.0,Feb,4.0,32.3,medicações e veterinário
1838,2019.0,Feb,4.0,12.52,suprimentos
1839,2019.0,Feb,4.0,200.0,medicações e veterinário
1840,2019.0,Feb,5.0,58.4,suprimentos
1841,2019.0,Feb,5.0,200.0,hospedagem e manutenção de canis
1842,2019.0,Feb,5.0,150.0,transporte
1843,2019.0,Feb,6.0,36.0,outros
1844,2019.0,Feb,6.0,29.5,salário e auxílio alimentação
1845,2019.0,Feb,6.0,80.0,transporte
1846,2019.0,Feb,6.0,200.0,medicações e veterinário
1847,2019.0,Feb,6.0,1950.0,salário e auxílio alimentação
1848,2019.0,Feb,6.0,3000.0,salário e auxílio alimentação
1849,2019.0,Feb,6.0,1090.0,salário e auxílio alimentação
1850,2019.0,Feb,6.0,100.0,salário e auxílio alimentação
1851,2019.0,Feb,6.0,10.18,"taxas, tarifas e impostos"
1852,2019.0,Feb,6.0,70.56,"taxas, tarifas e impostos"
1853,2019.0,Feb,7.0,100.0,transporte
1854,2019.0,Feb,7.0,9.44,"taxas, tarifas e impostos"
1855,2019.0,Feb,8.0,50.0,transporte
1856,2019.0,Feb,8.0,200.0,hospedagem e manutenção de canis
1857,2019.0,Feb,12.0,59.5,"taxas, tarifas e impostos"
1858,2019.0,Feb,13.0,80.0,transporte
1859,2019.0,Feb,13.0,270.0,medicações e veterinário
1860,2019.0,Feb,14.0,200.0,ração e agropecuária
1861,2019.0,Feb,18.0,80.0,transporte
1862,2019.0,Feb,18.0,80.0,transporte
1863,2019.0,Feb,18.0,96.2,medicações e veterinário
1864,2019.0,Feb,18.0,39.1,medicações e veterinário
1865,2019.0,Feb,18.0,389.0,medicações e veterinário
1866,2019.0,Feb,18.0,100.0,salário e auxílio alimentação
1867,2019.0,Feb,18.0,150.0,hospedagem e manutenção de canis
1868,2019.0,Feb,19.0,14.99,suprimentos
1869,2019.0,Feb,19.0,19.8,salário e auxílio alimentação
1870,2019.0,Feb,19.0,50.0,ração e agropecuária
1871,2019.0,Feb,19.0,463.0,medicações e veterinário
1872,2019.0,Feb,20.0,200.0,medicações e veterinário
1873,2019.0,Feb,20.0,2790.15,ração e agropecuária
1874,2019.0,Feb,20.0,498.0,outros
1875,2019.0,Feb,20.0,2203.22,"taxas, tarifas e impostos"
1876,2019.0,Feb,20.0,128.46,"taxas, tarifas e impostos"
1877,2019.0,Feb,20.0,8.0,"taxas, tarifas e impostos"
1878,2019.0,Feb,20.0,750.0,medicações e veterinário
1879,2019.0,Feb,20.0,10.18,outros
1880,2019.0,Feb,21.0,8.0,salário e auxílio alimentação
1881,2019.0,Feb,22.0,19.0,ração e agropecuária
1882,2019.0,Feb,22.0,50.0,outros
1883,2019.0,Feb,22.0,200.0,outros
1884,2019.0,Feb,25.0,80.0,transporte
1885,2019.0,Feb,25.0,64.5,transporte
1886,2019.0,Feb,25.0,13.78,transporte
1887,2019.0,Feb,25.0,30.0,medicações e veterinário
1888,2019.0,Feb,25.0,15.9,medicações e veterinário
1889,2019.0,Feb,25.0,50.0,transporte
1890,2019.0,Feb,25.0,300.0,hospedagem e manutenção de canis
1891,2019.0,Feb,25.0,50.0,hospedagem e manutenção de canis
1892,2019.0,Feb,25.0,200.0,outros
1893,2019.0,Feb,26.0,160.0,hospedagem e manutenção de canis
1894,2019.0,Feb,27.0,80.0,transporte
1895,2019.0,Feb,27.0,71.6,ração e agropecuária
1896,2019.0,Feb,27.0,16.78,salário e auxílio alimentação
1897,2019.0,Feb,27.0,9.98,transporte
1898,2019.0,Feb,27.0,533.88,"taxas, tarifas e impostos"
1899,2019.0,Feb,28.0,157.0,salário e auxílio alimentação
1900,2019.0,Feb,28.0,180.0,outros
1901,2019.0,Mar,1.0,10.0,transporte
1902,2019.0,Mar,6.0,17.0,salário e auxílio alimentação
1903,2019.0,Mar,6.0,50.0,transporte
1904,2019.0,Mar,6.0,50.0,transporte
1905,2019.0,Mar,6.0,15.0,medicações e veterinário
1906,2019.0,Mar,6.0,16.5,salário e auxílio alimentação
1907,2019.0,Mar,6.0,47.9,ração e agropecuária
1908,2019.0,Mar,6.0,34.72,suprimentos
1909,2019.0,Mar,6.0,300.0,salário e auxílio alimentação
1910,2019.0,Mar,6.0,50.0,medicações e veterinário
1911,2019.0,Mar,6.0,100.0,medicações e veterinário
1912,2019.0,Mar,6.0,2107.0,salário e auxílio alimentação
1913,2019.0,Mar,6.0,100.0,salário e auxílio alimentação
1914,2019.0,Mar,6.0,3000.0,salário e auxílio alimentação
1915,2019.0,Mar,6.0,1090.0,salário e auxílio alimentação
1916,2019.0,Mar,6.0,100.0,salário e auxílio alimentação
1917,2019.0,Mar,6.0,10.18,"taxas, tarifas e impostos"
1918,2019.0,Mar,7.0,50.0,medicações e veterinário
1919,2019.0,Mar,7.0,19.2,salário e auxílio alimentação
1920,2019.0,Mar,7.0,50.0,ração e agropecuária
1921,2019.0,Mar,7.0,150.0,hospedagem e manutenção de canis
1922,2019.0,Mar,7.0,52.95,"taxas, tarifas e impostos"
1923,2019.0,Mar,8.0,27.05,"taxas, tarifas e impostos"
1924,2019.0,Mar,11.0,50.0,transporte
1925,2019.0,Mar,11.0,205.33,ração e agropecuária
1926,2019.0,Mar,11.0,467.17,medicações e veterinário
1927,2019.0,Mar,12.0,26.45,salário e auxílio alimentação
